video_time,x_rot,y_rot,z_rot,quat_x,quat_y,quat_z,quat_w,left_eye_vector_x,left_eye_vector_y,left_eye_vector_z,right_eye_vector_x,right_eye_vector_y,right_eye_vector_z,left_eye_texture_x,left_eye_texture_y,right_eye_texture_x,right_eye_texture_y
12.36161,4.683247,152.9617,357.9724,-0.00763855,0.9714968,-0.04385199,0.232836,0.3569264,-0.08898319,-0.9298848,0.2984541,-0.01320312,-0.9543327,657.5803,965.9976,699.15,1015.695
12.38995,4.736652,152.951,357.9956,-0.007329134,0.9714599,-0.04425828,0.232923,0.355819,-0.08816975,-0.9303865,0.3000461,-0.0156794,-0.9537959,658.3817,966.5397,698.0497,1014.075
12.41931,4.788268,152.9673,358.0288,-0.006947975,0.9714787,-0.04462711,0.2327859,0.3550387,-0.0865298,-0.9308385,0.3002602,-0.02941039,-0.9534038,658.9698,967.622,697.8185,1005.085
12.44743,4.789008,152.9733,358.0194,-0.007028791,0.9714903,-0.04465217,0.2327306,0.3583175,-0.08713416,-0.9295248,0.2997731,-0.02076403,-0.9537845,656.6419,967.2117,698.2084,1010.747
12.47523,4.82109,152.9552,358.0024,-0.007100304,0.971442,-0.04495974,0.2328707,0.3592886,-0.09064654,-0.9288137,0.2973718,-0.02306633,-0.9544832,655.8721,964.9067,699.8387,1009.241
12.50484,4.842489,152.9386,357.9916,-0.007141656,0.9714008,-0.04516407,0.2330016,0.3554666,-0.09270648,-0.9300801,0.2954256,-0.03024153,-0.954887,658.5193,963.5754,701.1192,1004.546
12.53267,4.851127,152.9254,358.0184,-0.006891038,0.9713728,-0.04518343,0.2331219,0.3558665,-0.09492019,-0.9297039,0.2970445,-0.03100698,-0.9543601,658.1819,962.1226,700.0082,1004.046
12.56395,4.832664,152.9051,358.0389,-0.006747345,0.9713385,-0.04498655,0.233307,0.3579828,-0.09571807,-0.9288092,0.2944507,-0.02494381,-0.9553411,656.6696,961.5876,701.8265,1008.013
12.58975,4.81982,152.8759,358.0373,-0.006776202,0.9712833,-0.04488279,0.2335562,0.356147,-0.09344648,-0.9297457,0.2971201,-0.02484489,-0.9545168,658.0256,963.0853,700.0053,1008.077
12.61857,4.811625,152.8578,358.0354,-0.006801435,0.9712487,-0.04481816,0.2337112,0.3543679,-0.09448512,-0.9303204,0.3055465,-0.0345685,-0.9515495,659.2548,962.4119,694.1663,1001.71
12.64685,4.809201,152.8531,358.079,-0.006434936,0.9712426,-0.04470893,0.2337682,0.3543754,-0.09514018,-0.9302508,0.3005687,-0.03171065,-0.9532328,659.2329,961.9822,697.5983,1003.581
12.67609,4.821574,152.8501,358.0957,-0.006267373,0.9712334,-0.04477999,0.2337973,0.3549667,-0.09774258,-0.9297554,0.2969383,-0.03156881,-0.9543747,658.7484,960.2733,700.0819,1003.676
12.70431,4.816204,152.8446,358.0589,-0.006587983,0.9712219,-0.04480984,0.2338308,0.3568989,-0.09880865,-0.9289026,0.3021538,-0.02977106,-0.9527942,657.3576,959.564,696.5289,1004.851
12.73326,4.790289,152.8208,358.0092,-0.007053367,0.9711785,-0.04469323,0.2340197,0.3562858,-0.09665626,-0.9293643,0.2970064,-0.030208,-0.9543976,657.8491,960.9772,700.0485,1004.564
12.76167,4.827445,152.8096,358.0677,-0.006476298,0.9711472,-0.04488903,0.2341284,0.360247,-0.09350111,-0.9281594,0.2951128,-0.02504257,-0.9551342,655.1343,963.0304,701.3809,1007.948
12.79076,4.859531,152.8231,358.1245,-0.005934779,0.9711675,-0.04504423,0.2340288,0.3928705,-0.0727589,-0.9167109,0.3371582,-0.003925778,-0.9414399,632.2974,976.5825,672.4552,1021.794
12.82131,4.858021,152.8356,358.0907,-0.006228975,0.9711917,-0.04509972,0.2339101,0.3892406,-0.06841598,-0.9185919,0.3414628,0.011514,-0.9398248,635.0052,979.4139,669.4656,1031.948
12.8469,4.831029,152.8238,358.0124,-0.006943299,0.9711717,-0.04503156,0.2339859,0.3916625,-0.06246463,-0.9179862,0.3348242,0.01187484,-0.9422058,633.3853,983.3241,674.0872,1032.18
12.87588,4.858379,152.8167,358.0184,-0.006833589,0.9711488,-0.04525147,0.2340418,0.3937323,-0.06531991,-0.9169014,0.3361923,0.01116785,-0.9417272,631.8491,981.4626,673.1378,1031.718
12.90468,4.874022,152.845,358.0908,-0.006199323,0.9712056,-0.04523466,0.2338273,0.3936463,-0.06626435,-0.9168705,0.3425686,0.0008784903,-0.9394923,631.8885,980.8444,668.6942,1024.956
12.9352,4.866977,152.8723,358.1242,-0.00594101,0.9712654,-0.04510529,0.2336104,0.3937052,-0.06429112,-0.9169858,0.3423544,0.00140062,-0.9395699,631.8823,982.1376,668.8423,1025.299
12.96168,4.859218,152.8952,358.1213,-0.005990726,0.9713145,-0.04504431,0.2334166,0.3919838,-0.06259616,-0.9178401,0.336582,0.01091809,-0.9415908,633.1467,983.2413,672.8611,1031.554
12.98957,4.874297,152.9224,358.1372,-0.005835669,0.9713657,-0.04513829,0.2331893,0.3930854,-0.07052808,-0.9167932,0.340057,0.005633943,-0.940388,632.1883,978.0471,670.4434,1028.084
13.01861,4.862713,152.9521,358.2373,-0.005022164,0.9714347,-0.04483503,0.2329789,0.3957454,-0.06674153,-0.9159319,0.3392997,0.00786718,-0.9406455,630.3605,980.5391,670.968,1029.551
13.04735,4.856377,152.9788,358.3064,-0.004459925,0.9714938,-0.04463986,0.2327813,0.3946071,-0.06747082,-0.9163695,0.3372287,0.01383863,-0.941321,631.1606,980.0562,672.3993,1033.472
13.07599,4.842362,152.9909,358.2865,-0.004662165,0.9715222,-0.04456106,0.2326742,0.3964792,-0.06489826,-0.9157469,0.3439851,0.009630358,-0.9389257,629.8677,981.7485,667.6959,1030.71
13.10392,4.857934,153.0111,358.3209,-0.004346846,0.9715595,-0.04462248,0.2325125,0.3957017,-0.06449187,-0.9161119,0.3406483,0.00611119,-0.940171,630.4325,982.013,670.0243,1028.397
13.13271,4.840154,153.0339,358.3902,-0.003804413,0.9716141,-0.04433041,0.23235,0.3960735,-0.06565614,-0.9158684,0.3386804,0.008883401,-0.9408596,630.1422,981.2501,671.3925,1030.217
13.16157,4.811992,153.035,358.4015,-0.003766416,0.9716259,-0.04406874,0.2323509,0.3952453,-0.06839737,-0.9160257,0.3410601,0.008171013,-0.940006,630.6764,979.448,669.7346,1029.747
13.19066,4.833539,153.0323,358.3775,-0.003924504,0.9716125,-0.04430003,0.2323602,0.3968645,-0.06724498,-0.9154107,0.3421671,0.002960347,-0.9396345,629.5381,980.2114,668.9622,1026.323
13.2194,4.850362,153.0346,358.3716,-0.003941167,0.9716116,-0.04445452,0.2323345,0.3960356,-0.06559926,-0.9158889,0.3430967,0.001812525,-0.9392984,630.1708,981.288,668.3119,1025.569
13.24673,4.828851,153.0188,358.3514,-0.0041501,0.9715859,-0.04431369,0.232465,0.3979318,-0.05447543,-0.9157963,0.3432375,0.01983094,-0.9390392,628.9875,988.5829,668.1947,1037.406
13.27607,4.83735,152.9771,358.3602,-0.00404206,0.9714987,-0.04436937,0.2328205,0.4000788,-0.06011656,-0.9145069,0.3458501,0.008135481,-0.9382545,627.3582,984.8942,666.3948,1029.728
13.29636,4.862774,152.9626,358.3744,-0.003863906,0.9714612,-0.04455644,0.232944,0.3991629,-0.05575695,-0.9151832,0.3459218,0.01675519,-0.9381138,628.0865,987.7496,666.3342,1035.392
13.31875,4.872445,152.9453,358.3795,-0.003793979,0.9714231,-0.04462856,0.2330901,0.3993848,-0.05905306,-0.9148795,0.3473992,0.008101098,-0.9376824,627.8776,985.5914,665.3139,1029.708
13.34759,4.894765,152.931,358.4168,-0.003427084,0.9713879,-0.04474239,0.2332211,0.3981591,-0.06137927,-0.9152606,0.3437021,0.005090004,-0.9390649,628.7234,984.0646,667.8992,1027.729
13.37518,4.899839,152.906,358.4207,-0.003373884,0.9713352,-0.0447782,0.2334342,0.3985485,-0.05488772,-0.9155033,0.3441736,0.004365936,-0.9388959,628.5461,988.3202,667.5714,1027.253
13.40665,4.9596,152.8786,358.4277,-0.003181105,0.9712594,-0.04527105,0.233657,0.3992915,-0.05694948,-0.9150536,0.3424055,0.01089676,-0.9394892,627.9824,986.9761,668.8056,1031.55
13.43257,4.999455,152.8725,358.4474,-0.002930673,0.9712341,-0.04556889,0.2337076,0.3944569,-0.05505299,-0.9172639,0.3393715,0.00821273,-0.9406166,631.4906,988.2063,670.9238,1029.789
13.46131,5.062166,152.8786,358.4781,-0.002543706,0.9712256,-0.04603733,0.233656,0.3990917,-0.05736543,-0.9151148,0.3379017,0.009750804,-0.9411309,628.12,986.7108,671.9455,1030.804
13.49062,5.111032,152.8953,358.4909,-0.002342451,0.9712428,-0.04642508,0.2335097,0.3984482,-0.06320728,-0.9150103,0.3401961,0.001172967,-0.9403539,628.4873,982.8846,670.3463,1025.168
13.52019,5.16334,152.8937,358.4827,-0.002303799,0.9712209,-0.04688494,0.233509,0.3996955,-0.06361947,-0.9144377,0.3383971,0.00426057,-0.9409938,627.5824,982.623,671.6021,1027.203
13.54702,5.209379,152.8966,358.4941,-0.002113845,0.9712106,-0.04725169,0.2334798,0.3994874,-0.06525909,-0.914413,0.3370715,-0.0009642915,-0.9414786,627.7036,981.5518,672.5209,1023.77
13.57611,5.235344,152.9284,358.5394,-0.001690502,0.9712669,-0.04737906,0.2332233,0.3992553,-0.06173199,-0.9147592,0.3380406,0.005401462,-0.941116,627.9284,983.8637,671.8477,1027.959
13.60535,5.202782,152.9661,358.5594,-0.00160252,0.9713554,-0.04706179,0.2329191,0.3984698,-0.06403508,-0.9149434,0.3367175,0.004459715,-0.9415951,628.452,982.3494,672.7661,1027.337
13.63407,5.171819,152.9777,358.5498,-0.001751845,0.97139,-0.04681873,0.2328227,0.4009984,-0.06170111,-0.9139985,0.3390074,0.003770955,-0.9407762,626.6698,983.8851,671.1703,1026.882
13.66087,5.182487,152.9902,358.5071,-0.002097449,0.9714109,-0.04699573,0.2326969,0.4006839,-0.05999713,-0.9142498,0.33989,0.0008857623,-0.9404649,626.9231,985.0011,670.5521,1024.985
13.68979,5.142607,153.0025,358.4703,-0.002496098,0.9714491,-0.04673228,0.2325864,0.4019423,-0.06431415,-0.9134036,0.3393745,-0.0005492717,-0.9406512,625.9437,982.1743,670.9091,1024.037
13.71849,5.102507,153.0071,358.4908,-0.002405814,0.9714731,-0.04635068,0.2325638,0.402693,-0.06473224,-0.9130434,0.3411232,0.004142746,-0.9400095,625.395,981.9001,669.693,1027.122
13.74743,5.112663,153.0054,358.5082,-0.002237095,0.9714665,-0.04640152,0.2325828,0.4054065,-0.06141089,-0.9120715,0.3400186,0.007873422,-0.9403858,623.4945,984.0852,670.4628,1029.575
13.76793,5.121873,153.0095,358.4968,-0.002316072,0.9714713,-0.0465025,0.232542,0.4028583,-0.06450167,-0.9129868,0.3424366,0.004034757,-0.9395323,625.2797,982.0531,668.7762,1027.052
13.79053,5.094738,153.0183,358.4339,-0.002908238,0.9714972,-0.04639994,0.2324471,0.4025542,-0.06709176,-0.9129342,0.3389563,0.001605883,-0.9408008,625.446,980.3535,671.2017,1025.452
13.81994,5.021125,153.0168,358.4073,-0.003283415,0.9715189,-0.04583008,0.2324646,0.4035548,-0.06297148,-0.9127859,0.3412538,0.001775198,-0.9399695,624.8032,983.05,669.5997,1025.558
13.84696,5.000511,153.003,358.4024,-0.003361714,0.971498,-0.04566575,0.2325834,0.4056251,-0.06350961,-0.9118305,0.343481,0.0007735714,-0.9391594,623.302,982.7029,668.0446,1024.897
13.87982,5.009263,153.0027,358.4169,-0.003220921,0.9714948,-0.04571054,0.2325901,0.4029251,-0.06301551,-0.9130611,0.3426208,0.001206972,-0.939473,625.2576,983.0181,668.646,1025.183
13.90423,5.008437,153.0065,358.3943,-0.003415165,0.9715022,-0.04574915,0.2325488,0.4044574,-0.0615826,-0.9124812,0.3408886,0.003376327,-0.9400976,624.1763,983.9615,669.8564,1026.61
13.93233,4.959074,152.9968,358.3867,-0.00357678,0.971499,-0.0453466,0.2326385,0.4036495,-0.06017947,-0.9129324,0.3392423,0.009313277,-0.940653,624.7825,984.8741,671.0034,1030.509
13.96195,5.007246,152.9844,358.426,-0.003140394,0.9714586,-0.04567543,0.2327491,0.4037706,-0.06270662,-0.9127087,0.3470606,0.001863368,-0.9378409,624.6545,983.223,665.5444,1025.615
13.99018,5.050065,152.9834,358.4421,-0.00291594,0.9714421,-0.04600562,0.2327558,0.4048894,-0.05931002,-0.9124401,0.3441692,0.006253675,-0.9388869,623.9031,985.4545,667.569,1028.506
14.02073,5.037559,152.9813,358.3863,-0.003414065,0.9714406,-0.04601312,0.2327537,0.4045443,-0.05897776,-0.9126147,0.3484736,0.003219247,-0.9373131,624.1574,985.67,664.557,1026.51
14.04677,5.029477,152.9702,358.3835,-0.003449861,0.9714209,-0.04595064,0.2328479,0.4021276,-0.06111593,-0.9135416,0.3443119,0.01182082,-0.938781,625.8663,984.2611,667.4669,1032.164
14.07563,5.05197,152.9688,358.4439,-0.002891048,0.9714119,-0.04601849,0.2328793,0.4059805,-0.0605642,-0.9118727,0.3464637,0.008862652,-0.9380215,623.097,984.6367,665.9659,1030.222
14.10458,5.089976,152.9805,358.4709,-0.002589233,0.971423,-0.04628544,0.2327837,0.406066,-0.06055924,-0.911835,0.3463309,0.009710774,-0.9380622,623.0345,984.6432,666.0575,1030.783
14.1329,5.037638,152.9899,358.4301,-0.003046174,0.9714593,-0.04592462,0.2326982,0.4051793,-0.05846621,-0.9123659,0.3466888,0.01033545,-0.9379233,623.7067,986.0071,665.8061,1031.189
14.16136,4.977127,152.9894,358.4226,-0.003232793,0.9714789,-0.04542695,0.2327115,0.4031666,-0.05990558,-0.9131638,0.3479625,0.01569827,-0.937377,625.1356,985.0533,664.908,1034.708
14.18972,4.98401,152.9938,358.4738,-0.002785722,0.9714869,-0.04538104,0.2326934,0.4027491,-0.06305557,-0.9131359,0.3455931,0.01421398,-0.9382768,625.3845,982.9893,666.5666,1033.733
14.21903,4.99895,153.0143,358.4695,-0.00279988,0.9715232,-0.04551591,0.2325152,0.4034912,-0.06455512,-0.9127034,0.3478359,0.0133645,-0.9374602,624.8222,982.0109,664.9987,1033.177
14.2483,4.977185,153.0202,358.4103,-0.003348822,0.9715411,-0.04545145,0.2324455,0.4055288,-0.05682012,-0.9123145,0.3479204,0.01201136,-0.9374472,623.4772,987.0815,664.9409,1032.287
14.27596,4.92331,153.022,358.4279,-0.003310294,0.9715634,-0.04495909,0.2324485,0.4055765,-0.05888026,-0.9121627,0.3461144,0.02207532,-0.9379326,623.4112,985.7283,666.1789,1038.889
14.30504,4.941902,153.0193,358.5168,-0.002517098,0.9715538,-0.04493627,0.2325028,0.4046184,-0.1343397,-0.9045644,0.3562927,-0.05173103,-0.9329413,621.9472,936.2115,658.6926,990.4215
14.33248,4.971855,153.0154,358.5345,-0.002304513,0.971536,-0.04515434,0.2325371,0.3782837,-0.2928043,-0.8781613,0.3900169,-0.2152017,-0.8953073,631.0151,829.5922,628.2393,882.1863
14.36128,4.992165,152.9957,358.4853,-0.00267298,0.9714881,-0.04542691,0.2326801,0.384553,-0.2814003,-0.8791661,0.3853705,-0.2120594,-0.8980648,627.2561,837.4541,631.8958,884.2402
14.3903,5.024656,152.986,358.4966,-0.002506837,0.9714575,-0.04567951,0.2327603,0.3856374,-0.2743314,-0.8809234,0.3805959,-0.2161317,-0.8991295,627.0643,842.2683,635.1965,881.441
14.41973,5.092447,152.9921,358.565,-0.001790953,0.9714476,-0.04611498,0.2327226,0.3876971,-0.2728339,-0.8804843,0.3719183,-0.2171601,-0.9025066,625.673,843.3192,641.5428,880.6913
14.44703,5.182393,153.0082,358.6265,-0.001093031,0.9714492,-0.04675232,0.2325932,0.3850208,-0.2682149,-0.8830741,0.3730581,-0.217169,-0.902034,628.0917,846.4133,640.7123,880.675
14.47683,5.202095,153.0053,358.573,-0.001504775,0.9714355,-0.04702782,0.2325926,0.3841457,-0.2724798,-0.8821491,0.372802,-0.2163998,-0.9023247,628.3457,843.5134,640.9464,881.1997
14.50382,5.201767,152.9896,358.5816,-0.001426101,0.9714038,-0.04700778,0.2327293,0.3843104,-0.2701628,-0.8827897,0.3697924,-0.2141313,-0.9041026,628.4407,845.0851,643.2731,882.7749
14.53257,5.230379,152.9823,358.6442,-0.0008341217,0.9713793,-0.04712319,0.2328112,0.3830265,-0.2712522,-0.8830135,0.3711379,-0.2122493,-0.903995,629.2937,844.3295,642.4113,884.0276
14.56121,5.222659,152.9923,358.7157,-0.0002479773,0.9714028,-0.04691249,0.2327572,0.3855449,-0.2685725,-0.8827366,0.3768495,-0.224004,-0.8987806,627.6704,846.1823,637.4761,876.1075
14.58976,5.162671,152.9857,358.68,-0.000670206,0.971411,-0.04647661,0.2328094,0.385836,-0.2684009,-0.8826617,0.3744987,-0.2147082,-0.9020261,627.4703,846.2982,639.8139,882.3207
14.61872,5.136909,152.9781,358.6775,-0.0007414003,0.9714047,-0.04626352,0.2328777,0.3860243,-0.261787,-0.8845636,0.3733063,-0.2194906,-0.9013692,627.9344,850.772,640.3896,879.1001
14.64787,5.136378,152.9788,358.6935,-0.0006064672,0.9714063,-0.04622636,0.232879,0.3845729,-0.264161,-0.8844901,0.3734296,-0.2180941,-0.901657,628.7983,849.1453,640.3871,880.0414
14.67612,5.126477,152.9787,358.7164,-0.000433187,0.9714099,-0.04609606,0.2328904,0.3875861,-0.2624677,-0.8836784,0.3692326,-0.2222233,-0.902377,626.7115,850.3342,643.176,877.3156
14.70442,5.087185,152.9708,358.6918,-0.0007183481,0.9714076,-0.04581301,0.2329548,0.3852682,-0.2578076,-0.8860608,0.3769553,-0.2106555,-0.9019584,628.851,853.4454,638.2413,885.076
14.72541,5.086061,152.9647,358.6786,-0.0008304377,0.9713954,-0.04583044,0.2330019,0.3845745,-0.2610784,-0.8854042,0.3768119,-0.2125754,-0.9015678,629.077,851.2253,638.2305,883.7831
14.74703,5.116261,152.9651,358.6996,-0.0005904965,0.9713857,-0.04604357,0.2330013,0.3835008,-0.2605131,-0.8860362,0.3729927,-0.2159276,-0.9023589,629.9254,851.5933,640.8401,881.5092
14.77536,5.13396,152.9734,358.744,-0.0001809392,0.9713964,-0.04610319,0.232945,0.3828306,-0.2647094,-0.8850818,0.3785751,-0.2129136,-0.900749,630.043,848.7474,636.8991,883.5846
14.80413,5.114391,152.9886,358.7566,-0.0001207511,0.9714342,-0.04591185,0.2328252,0.3842183,-0.2603743,-0.8857661,0.3800075,-0.213349,-0.9000425,629.4029,851.6979,635.8066,883.3105
14.83771,5.084771,152.995,358.7018,-0.0006480396,0.9714577,-0.04577205,0.2327543,0.3702329,-0.2229244,-0.901794,0.3700708,-0.1800942,-0.9113802,642.4044,876.8239,644.9402,905.6786
14.86126,5.065467,152.9964,358.6927,-0.0007655138,0.9714672,-0.04562701,0.2327425,0.3716862,-0.1340909,-0.9186234,0.3926987,-0.09238944,-0.9150148,645.7786,936.2569,631.9413,963.7239
14.89003,5.074721,152.9897,358.7238,-0.0004804912,0.9714506,-0.04564234,0.2328097,0.372258,-0.135455,-0.9181916,0.3892974,-0.09836122,-0.9158453,645.3179,935.351,634.2418,959.7846
14.91883,5.079825,152.9765,358.7631,-0.0001312272,0.9714221,-0.04560567,0.2329362,0.3741403,-0.1350143,-0.9174913,0.3888984,-0.0956209,-0.9163049,643.983,935.6262,634.6047,961.5818
14.94734,5.126129,152.983,358.7775,-8.293076E-05,-0.9714187,0.0459688,-0.232879,0.3695298,-0.04431213,-0.9281618,0.3898167,-0.008274398,-0.9208553,649.4171,995.2639,635.2081,1018.94
14.96974,5.1321,153.006,358.7926,-0.0002137194,-0.9714633,0.0459888,-0.232689,0.3704557,-0.04250953,-0.9278769,0.3939767,-0.008819512,-0.9190781,648.7827,996.4445,632.2222,1018.583
14.9905,5.1192,153.0286,358.7985,-0.0002281687,-0.9715137,0.04586757,-0.2325022,0.3765898,-0.04722125,-0.9251758,0.389232,-0.009397952,-0.9210919,644.3757,993.3345,635.6235,1018.199
15.01866,5.102807,153.0247,358.7632,-0.0001024038,0.9715118,-0.04580012,0.2325234,0.3787952,-0.04688401,-0.9242922,0.3886498,0.0001053288,-0.9213856,642.8138,993.5477,636.0773,1024.465
15.04706,5.126492,153.0125,358.7398,-0.0002482508,0.9714785,-0.04604853,0.2326134,0.3824399,-0.03856762,-0.9231752,0.3888849,-0.003456988,-0.9212798,640.3177,999.0004,635.8971,1022.116
15.07757,5.12244,153.0233,358.7642,-5.396715E-05,0.971502,-0.04596465,0.2325323,0.3772612,-0.04514026,-0.9250062,0.3836731,-0.004986031,-0.9234555,643.926,994.6985,639.633,1021.106
15.10395,5.134279,153.0442,358.813,-0.0003758662,-0.9715399,0.04596595,-0.232373,0.3830943,-0.0500907,-0.9223502,0.3852471,-0.001191743,-0.9228128,639.7078,991.4333,638.5084,1023.611
15.13233,5.107315,153.054,358.7908,-0.0001288348,-0.9715695,0.04578242,-0.2322858,0.382494,-0.04773434,-0.9227241,0.3839995,-0.0007390531,-0.923333,640.1682,992.9778,639.402,1023.908
15.16152,5.115085,153.0512,358.739,-0.000293311,0.9715611,-0.04595326,0.2322871,0.3836588,-0.04502863,-0.9223766,0.3824404,-0.002858303,-0.9239757,639.3683,994.7571,640.5165,1022.509
15.18989,5.103765,153.0608,358.7206,-0.0004763026,0.9715844,-0.04589459,0.2322007,0.3843894,-0.04712947,-0.9219673,0.3824791,-0.0004177466,-0.9239641,638.817,993.3792,640.4901,1024.12
15.21941,5.106385,153.0752,358.7572,-0.0001663884,0.9716129,-0.0458426,0.2320924,0.386338,-0.04571575,-0.9212237,0.3821996,-0.004413649,-0.9240692,637.4352,994.3136,640.6852,1021.482
15.24665,5.082244,153.0864,358.7771,-5.143765E-05,0.971644,-0.04559771,0.2320102,0.3842439,-0.03279195,-0.9226491,0.3832721,0.01677919,-0.923483,639.0757,1002.794,639.8826,1035.46
15.27596,5.053042,153.0864,358.7418,-0.0004098569,0.9716544,-0.04542157,0.2320013,0.3821267,-0.02946564,-0.92364,0.3843172,0.0275999,-0.9227885,640.6199,1004.978,639.0718,1042.576
15.31006,5.046915,153.0745,358.7074,-0.0007091845,0.9716322,-0.04543931,0.2320899,0.3807056,-0.03109797,-0.9241733,0.380917,0.02048039,-0.9243824,641.6201,1003.907,641.5549,1037.891
15.34004,5.089247,153.0775,358.7292,-0.0004395135,0.9716235,-0.04575401,0.2320652,0.3824963,-0.03050862,-0.9234532,0.3798075,0.02008866,-0.9248474,640.3485,1004.294,642.3525,1037.635
15.36169,5.12163,153.0797,358.7531,-0.000172355,0.9716165,-0.04598023,0.2320499,0.3840083,-0.02580183,-0.922969,0.3790837,0.02291231,-0.9250787,639.301,1007.393,642.8539,1039.494
15.38954,5.193246,153.0921,358.7794,-0.0001916749,-0.9716159,0.04653396,-0.2319422,0.3809877,-0.0297563,-0.9241012,0.3803516,0.01640865,-0.9246964,641.429,1004.8,641.98,1035.221
15.41913,5.229329,153.1093,358.7649,-0.0001350928,-0.9716375,0.04686919,-0.231784,0.3816203,-0.03213546,-0.9237604,0.3802826,0.01758897,-0.9247031,640.9565,1003.237,642.0226,1036.001
15.44735,5.256468,153.1192,358.7808,-0.0003208664,-0.9716476,0.04706714,-0.2317016,0.3812621,-0.03492164,-0.9238071,0.3789203,0.01291797,-0.9253392,641.1854,1001.409,643.019,1032.926
15.47666,5.270532,153.124,358.811,-0.0006033873,-0.9716521,0.04712535,-0.2316704,0.3834013,-0.03294628,-0.9229941,0.3798133,0.01496741,-0.9249421,639.6761,1002.706,642.3701,1034.278
15.50429,5.271533,153.1325,358.8144,-0.0006309627,-0.9716687,0.04712697,-0.2316003,0.3827232,-0.03449551,-0.9232188,0.3797013,0.01625673,-0.9249663,640.1471,1001.687,642.444,1035.126
15.53256,5.231134,153.1466,358.813,-0.0005311331,-0.9717122,0.04678743,-0.2314869,0.3823016,-0.03010097,-0.9235472,0.3802979,0.02223318,-0.9245968,640.4852,1004.574,641.9827,1039.057
15.56188,5.189216,153.1493,358.8079,-0.0004018721,-0.9717329,0.04644234,-0.2314697,0.3773811,-0.03329698,-0.9254592,0.3804944,0.01887481,-0.9245906,643.9598,1002.48,641.861,1036.845
15.5902,5.174629,153.16,358.8182,-0.0004548035,-0.9717598,0.04629802,-0.2313853,0.3787819,-0.03271081,-0.9249077,0.3800756,0.0180576,-0.9247792,642.9685,1002.861,642.1648,1036.305
15.61946,5.171335,153.1806,358.8184,-0.0004414675,-0.9718027,0.04626977,-0.2312112,0.37918,-0.02580263,-0.9249632,0.3804388,0.02370684,-0.9245022,642.7399,1007.401,641.8696,1040.023
